# Chi2 Rg SupportVolume
4.70612e+03 6.13524e+01 2.29997e+06
4.10780e+03 6.14210e+01 2.29997e+06
4.03282e+03 6.00130e+01 2.29997e+06
3.95660e+03 5.90544e+01 2.29997e+06
3.88188e+03 5.77972e+01 2.29997e+06
3.80907e+03 5.63991e+01 2.29997e+06
3.73934e+03 5.51702e+01 2.29997e+06
3.67100e+03 5.38807e+01 2.29997e+06
3.60422e+03 5.27870e+01 2.29997e+06
3.53892e+03 5.17588e+01 2.29997e+06
3.47344e+03 5.08973e+01 2.29997e+06
3.40931e+03 5.00843e+01 2.29997e+06
3.34800e+03 4.92741e+01 2.29997e+06
3.28816e+03 4.85597e+01 2.29997e+06
3.23030e+03 4.79458e+01 2.29997e+06
3.17354e+03 4.73945e+01 2.29997e+06
3.11834e+03 4.69346e+01 2.29997e+06
3.06441e+03 4.66060e+01 2.29997e+06
3.01141e+03 4.63687e+01 2.29997e+06
2.95945e+03 4.61992e+01 2.29997e+06
2.90853e+03 4.60512e+01 2.29997e+06
2.85918e+03 4.58904e+01 2.29997e+06
2.81026e+03 4.57471e+01 2.29997e+06
2.76232e+03 4.56244e+01 2.29997e+06
2.71516e+03 4.55368e+01 2.29997e+06
2.66894e+03 4.54619e+01 2.29997e+06
2.62385e+03 4.53782e+01 2.29997e+06
2.57969e+03 4.53114e+01 2.29997e+06
2.53721e+03 4.52197e+01 2.29997e+06
2.49619e+03 4.51471e+01 2.29997e+06
2.45613e+03 4.50791e+01 2.29997e+06
2.41682e+03 4.50110e+01 2.29997e+06
2.37836e+03 4.49538e+01 2.29997e+06
2.34045e+03 4.48851e+01 2.29997e+06
2.30297e+03 4.48194e+01 2.29997e+06
2.26652e+03 4.47424e+01 2.29997e+06
2.23072e+03 4.46621e+01 2.29997e+06
2.19559e+03 4.45798e+01 2.29997e+06
2.16103e+03 4.44911e+01 2.29997e+06
2.12690e+03 4.44098e+01 2.29997e+06
2.09360e+03 4.43222e+01 2.29997e+06
2.06113e+03 4.42286e+01 2.29997e+06
2.02931e+03 4.41249e+01 2.29997e+06
1.99878e+03 4.40070e+01 2.29997e+06
1.96928e+03 4.38911e+01 2.29997e+06
1.94057e+03 4.37835e+01 2.29997e+06
1.91266e+03 4.36759e+01 2.29997e+06
1.88508e+03 4.35758e+01 2.29997e+06
1.85823e+03 4.34768e+01 2.29997e+06
1.83180e+03 4.33804e+01 2.29997e+06
1.80624e+03 4.32798e+01 2.29997e+06
1.78148e+03 4.31827e+01 2.29997e+06
1.75716e+03 4.30957e+01 2.29997e+06
1.73272e+03 4.30078e+01 2.29997e+06
1.70859e+03 4.29240e+01 2.29997e+06
1.68481e+03 4.28429e+01 2.29997e+06
1.66122e+03 4.27589e+01 2.29997e+06
1.63852e+03 4.26733e+01 2.29997e+06
1.61696e+03 4.25878e+01 2.29997e+06
1.59628e+03 4.25021e+01 2.29997e+06
1.57637e+03 4.24143e+01 2.29997e+06
1.55693e+03 4.23298e+01 2.29997e+06
1.53776e+03 4.22428e+01 2.29997e+06
1.51896e+03 4.21545e+01 2.29997e+06
1.50045e+03 4.20647e+01 2.29997e+06
1.48209e+03 4.19750e+01 2.29997e+06
1.46389e+03 4.18872e+01 2.29997e+06
1.44607e+03 4.17995e+01 2.29997e+06
1.42841e+03 4.17107e+01 2.29997e+06
1.41071e+03 4.16218e+01 2.29997e+06
1.39355e+03 4.15337e+01 2.29997e+06
1.37673e+03 4.14471e+01 2.29997e+06
1.36060e+03 4.13554e+01 2.29997e+06
1.34470e+03 4.12613e+01 2.29997e+06
1.32901e+03 4.11640e+01 2.29997e+06
1.31348e+03 4.10667e+01 2.29997e+06
1.29860e+03 4.09709e+01 2.29997e+06
1.28423e+03 4.08767e+01 2.29997e+06
1.27011e+03 4.07879e+01 2.29997e+06
1.25609e+03 4.06990e+01 2.29997e+06
1.24223e+03 4.06090e+01 2.29997e+06
