# Chi2 Rg SupportVolume
4.43711e+00 1.61658e+01 2.29997e+06
4.42154e+00 1.61675e+01 2.29997e+06
4.40602e+00 1.61692e+01 2.29997e+06
4.39042e+00 1.61709e+01 2.29997e+06
4.37483e+00 1.61726e+01 2.29997e+06
4.35929e+00 1.61744e+01 2.29997e+06
4.34382e+00 1.61761e+01 2.29997e+06
4.32828e+00 1.61778e+01 2.29997e+06
4.31294e+00 1.61796e+01 2.29997e+06
4.29786e+00 1.61813e+01 2.29997e+06
4.28273e+00 1.61831e+01 2.29997e+06
4.26772e+00 1.61849e+01 2.29997e+06
4.25272e+00 1.61866e+01 2.29997e+06
4.23768e+00 1.61884e+01 2.29997e+06
4.22271e+00 1.61902e+01 2.29997e+06
4.20779e+00 1.61919e+01 2.29997e+06
4.19295e+00 1.61937e+01 2.29997e+06
4.17813e+00 1.61955e+01 2.29997e+06
4.16340e+00 1.61972e+01 2.29997e+06
4.14870e+00 1.61990e+01 2.29997e+06
4.13410e+00 1.62007e+01 2.29997e+06
4.11954e+00 1.62025e+01 2.29997e+06
4.10500e+00 1.62042e+01 2.29997e+06
4.09054e+00 1.62060e+01 2.29997e+06
4.07619e+00 1.62077e+01 2.29997e+06
4.06179e+00 1.62094e+01 2.29997e+06
4.04748e+00 1.62112e+01 2.29997e+06
4.03318e+00 1.62129e+01 2.29997e+06
4.01900e+00 1.62146e+01 2.29997e+06
4.00483e+00 1.62164e+01 2.29997e+06
3.99071e+00 1.62181e+01 2.29997e+06
3.97668e+00 1.62198e+01 2.29997e+06
3.96266e+00 1.62215e+01 2.29997e+06
3.94876e+00 1.62232e+01 2.29997e+06
3.93483e+00 1.62249e+01 2.29997e+06
3.92112e+00 1.62266e+01 2.29997e+06
3.90733e+00 1.62283e+01 2.29997e+06
3.89359e+00 1.62300e+01 2.29997e+06
3.87993e+00 1.62317e+01 2.29997e+06
3.86632e+00 1.62334e+01 2.29997e+06
3.85272e+00 1.62351e+01 2.29997e+06
3.83926e+00 1.62368e+01 2.29997e+06
3.82586e+00 1.62385e+01 2.29997e+06
3.81247e+00 1.62401e+01 2.29997e+06
3.79914e+00 1.62418e+01 2.29997e+06
3.78590e+00 1.62435e+01 2.29997e+06
3.77282e+00 1.62451e+01 2.29997e+06
3.75999e+00 1.62467e+01 2.29997e+06
3.74752e+00 1.62483e+01 2.29997e+06
3.73496e+00 1.62499e+01 2.29997e+06
3.72252e+00 1.62515e+01 2.29997e+06
3.71000e+00 1.62531e+01 2.29997e+06
3.69758e+00 1.62547e+01 2.29997e+06
3.68521e+00 1.62562e+01 2.29997e+06
3.67287e+00 1.62578e+01 2.29997e+06
3.66064e+00 1.62594e+01 2.29997e+06
3.64832e+00 1.62610e+01 2.29997e+06
3.63608e+00 1.62626e+01 2.29997e+06
3.62385e+00 1.62641e+01 2.29997e+06
3.61164e+00 1.62657e+01 2.29997e+06
3.59954e+00 1.62673e+01 2.29997e+06
3.58754e+00 1.62688e+01 2.29997e+06
3.57560e+00 1.62704e+01 2.29997e+06
3.56393e+00 1.62719e+01 2.29997e+06
3.55236e+00 1.62734e+01 2.29997e+06
3.54075e+00 1.62749e+01 2.29997e+06
3.52926e+00 1.62764e+01 2.29997e+06
3.51776e+00 1.62779e+01 2.29997e+06
3.50640e+00 1.62794e+01 2.29997e+06
3.49487e+00 1.62809e+01 2.29997e+06
3.48352e+00 1.62824e+01 2.29997e+06
3.47202e+00 1.62839e+01 2.29997e+06
3.46077e+00 1.62854e+01 2.29997e+06
3.44940e+00 1.62869e+01 2.29997e+06
3.43817e+00 1.62883e+01 2.29997e+06
3.42694e+00 1.62898e+01 2.29997e+06
3.41578e+00 1.62913e+01 2.29997e+06
3.40475e+00 1.62928e+01 2.29997e+06
3.39373e+00 1.62943e+01 2.29997e+06
3.38270e+00 1.62957e+01 2.29997e+06
3.37171e+00 1.62972e+01 2.29997e+06
3.36076e+00 1.62987e+01 2.29997e+06
3.34983e+00 1.63001e+01 2.29997e+06
3.33905e+00 1.63016e+01 2.29997e+06
3.32826e+00 1.63030e+01 2.29997e+06
3.31743e+00 1.63045e+01 2.29997e+06
3.30671e+00 1.63059e+01 2.29997e+06
3.29605e+00 1.63074e+01 2.29997e+06
3.28543e+00 1.63088e+01 2.29997e+06
3.27481e+00 1.63103e+01 2.29997e+06
3.26424e+00 1.63117e+01 2.29997e+06
3.25374e+00 1.63131e+01 2.29997e+06
3.24337e+00 1.63146e+01 2.29997e+06
3.23323e+00 1.63160e+01 2.29997e+06
3.22311e+00 1.63173e+01 2.29997e+06
3.21311e+00 1.63187e+01 2.29997e+06
3.20300e+00 1.63201e+01 2.29997e+06
3.19300e+00 1.63215e+01 2.29997e+06
3.18303e+00 1.63228e+01 2.29997e+06
3.17305e+00 1.63242e+01 2.29997e+06
3.16313e+00 1.63256e+01 2.29997e+06
3.15329e+00 1.63270e+01 2.29997e+06
3.14342e+00 1.63283e+01 2.29997e+06
3.13362e+00 1.63297e+01 2.29997e+06
3.12389e+00 1.63310e+01 2.29997e+06
3.11406e+00 1.63324e+01 2.29997e+06
3.10464e+00 1.63337e+01 2.29997e+06
3.09549e+00 1.63350e+01 2.29997e+06
3.08642e+00 1.63363e+01 2.29997e+06
3.07759e+00 1.63375e+01 2.29997e+06
