# Chi2 Rg SupportVolume
4.70863e+03 2.74827e+01 2.29997e+06
4.11938e+03 3.98166e+01 2.29997e+06
4.05247e+03 4.26218e+01 2.29997e+06
3.98536e+03 4.36789e+01 2.29997e+06
3.91893e+03 4.46548e+01 2.29997e+06
3.85100e+03 4.52407e+01 2.29997e+06
3.78515e+03 4.51696e+01 2.29997e+06
3.72173e+03 4.49272e+01 2.29997e+06
3.65776e+03 4.47933e+01 2.29997e+06
3.59491e+03 4.46309e+01 2.29997e+06
3.53438e+03 4.44419e+01 2.29997e+06
3.47711e+03 4.43190e+01 2.29997e+06
3.42138e+03 4.42148e+01 2.29997e+06
3.36681e+03 4.40814e+01 2.29997e+06
3.31293e+03 4.40796e+01 2.29997e+06
3.25978e+03 4.41212e+01 2.29997e+06
3.20717e+03 4.41619e+01 2.29997e+06
3.15573e+03 4.41428e+01 2.29997e+06
3.10599e+03 4.40675e+01 2.29997e+06
3.05875e+03 4.39507e+01 2.29997e+06
3.01300e+03 4.38469e+01 2.29997e+06
2.96938e+03 4.37599e+01 2.29997e+06
2.92676e+03 4.36799e+01 2.29997e+06
2.88474e+03 4.35509e+01 2.29997e+06
2.84387e+03 4.34406e+01 2.29997e+06
2.80422e+03 4.32989e+01 2.29997e+06
2.76525e+03 4.31653e+01 2.29997e+06
2.72720e+03 4.30320e+01 2.29997e+06
2.69026e+03 4.28829e+01 2.29997e+06
2.65369e+03 4.27498e+01 2.29997e+06
2.61810e+03 4.26204e+01 2.29997e+06
2.58285e+03 4.25262e+01 2.29997e+06
2.54818e+03 4.24282e+01 2.29997e+06
2.51475e+03 4.23303e+01 2.29997e+06
2.48252e+03 4.22766e+01 2.29997e+06
2.45101e+03 4.22225e+01 2.29997e+06
2.41978e+03 4.21757e+01 2.29997e+06
2.38856e+03 4.21368e+01 2.29997e+06
2.35836e+03 4.20963e+01 2.29997e+06
2.32823e+03 4.20407e+01 2.29997e+06
2.29872e+03 4.19644e+01 2.29997e+06
2.26983e+03 4.18755e+01 2.29997e+06
