# Chi2 Rg SupportVolume
4.70999e+03 7.51240e+01 2.29997e+06
4.10571e+03 7.10976e+01 2.29997e+06
4.03604e+03 6.56587e+01 2.29997e+06
3.97149e+03 6.08141e+01 2.29997e+06
3.91112e+03 5.57120e+01 2.29997e+06
3.85234e+03 5.09517e+01 2.29997e+06
3.79591e+03 4.67559e+01 2.29997e+06
3.74181e+03 4.30368e+01 2.29997e+06
3.69116e+03 3.99350e+01 2.29997e+06
3.64030e+03 3.68816e+01 2.29997e+06
3.58925e+03 3.41040e+01 2.29997e+06
3.53879e+03 3.14077e+01 2.29997e+06
3.48951e+03 2.92756e+01 2.29997e+06
3.44064e+03 2.73232e+01 2.29997e+06
3.39144e+03 2.55307e+01 2.29997e+06
3.34266e+03 2.40092e+01 2.29997e+06
3.29470e+03 2.28855e+01 2.29997e+06
3.24710e+03 2.19803e+01 2.29997e+06
3.19970e+03 2.13637e+01 2.29997e+06
3.15296e+03 2.08121e+01 2.29997e+06
3.10899e+03 2.04326e+01 2.29997e+06
3.06661e+03 2.01381e+01 2.29997e+06
3.02517e+03 1.98449e+01 2.29997e+06
2.98443e+03 1.96206e+01 2.29997e+06
2.94432e+03 1.94248e+01 2.29997e+06
2.90490e+03 1.92687e+01 2.29997e+06
2.86559e+03 1.92268e+01 2.29997e+06
2.82672e+03 1.94600e+01 2.29997e+06
2.78887e+03 1.97674e+01 2.29997e+06
2.75216e+03 1.99972e+01 2.29997e+06
2.71610e+03 2.03366e+01 2.29997e+06
2.68037e+03 2.07554e+01 2.29997e+06
2.64428e+03 2.11798e+01 2.29997e+06
2.60837e+03 2.16386e+01 2.29997e+06
2.57328e+03 2.21602e+01 2.29997e+06
2.53930e+03 2.26032e+01 2.29997e+06
2.50599e+03 2.30392e+01 2.29997e+06
2.47474e+03 2.34679e+01 2.29997e+06
2.44432e+03 2.38961e+01 2.29997e+06
2.41451e+03 2.42698e+01 2.29997e+06
2.38516e+03 2.46267e+01 2.29997e+06
2.35585e+03 2.49417e+01 2.29997e+06
2.32647e+03 2.52349e+01 2.29997e+06
2.29737e+03 2.55299e+01 2.29997e+06
2.26910e+03 2.58583e+01 2.29997e+06
2.24111e+03 2.61877e+01 2.29997e+06
2.21288e+03 2.64941e+01 2.29997e+06
2.18485e+03 2.67732e+01 2.29997e+06
2.15741e+03 2.70210e+01 2.29997e+06
2.13032e+03 2.72721e+01 2.29997e+06
2.10371e+03 2.75072e+01 2.29997e+06
2.07808e+03 2.77044e+01 2.29997e+06
2.05253e+03 2.78866e+01 2.29997e+06
2.02697e+03 2.80542e+01 2.29997e+06
2.00207e+03 2.82047e+01 2.29997e+06
1.97742e+03 2.83480e+01 2.29997e+06
1.95311e+03 2.84931e+01 2.29997e+06
1.92930e+03 2.86347e+01 2.29997e+06
1.90552e+03 2.87648e+01 2.29997e+06
1.88224e+03 2.88990e+01 2.29997e+06
1.85956e+03 2.90123e+01 2.29997e+06
1.83716e+03 2.91144e+01 2.29997e+06
1.81470e+03 2.92115e+01 2.29997e+06
1.79253e+03 2.92889e+01 2.29997e+06
1.77069e+03 2.93511e+01 2.29997e+06
1.74991e+03 2.94262e+01 2.29997e+06
1.72982e+03 2.95039e+01 2.29997e+06
1.70987e+03 2.95758e+01 2.29997e+06
1.69012e+03 2.96516e+01 2.29997e+06
1.67057e+03 2.97230e+01 2.29997e+06
1.65129e+03 2.97924e+01 2.29997e+06
1.63224e+03 2.98598e+01 2.29997e+06
1.61351e+03 2.99323e+01 2.29997e+06
1.59498e+03 3.00024e+01 2.29997e+06
1.57708e+03 3.00660e+01 2.29997e+06
1.55965e+03 3.01154e+01 2.29997e+06
1.54274e+03 3.01593e+01 2.29997e+06
1.52590e+03 3.02074e+01 2.29997e+06
1.50944e+03 3.02436e+01 2.29997e+06
1.49351e+03 3.02909e+01 2.29997e+06
1.47787e+03 3.03288e+01 2.29997e+06
1.46236e+03 3.03629e+01 2.29997e+06
1.44717e+03 3.03897e+01 2.29997e+06
1.43212e+03 3.04132e+01 2.29997e+06
1.41734e+03 3.04336e+01 2.29997e+06
1.40274e+03 3.04500e+01 2.29997e+06
1.38821e+03 3.04650e+01 2.29997e+06
1.37388e+03 3.04799e+01 2.29997e+06
1.35965e+03 3.04943e+01 2.29997e+06
1.34565e+03 3.05147e+01 2.29997e+06
1.33170e+03 3.05350e+01 2.29997e+06
1.31778e+03 3.05623e+01 2.29997e+06
1.30397e+03 3.05936e+01 2.29997e+06
1.29017e+03 3.06233e+01 2.29997e+06
1.27662e+03 3.06465e+01 2.29997e+06
1.26328e+03 3.06681e+01 2.29997e+06
1.25027e+03 3.06937e+01 2.29997e+06
1.23740e+03 3.07239e+01 2.29997e+06
1.22486e+03 3.07554e+01 2.29997e+06
1.21232e+03 3.07859e+01 2.29997e+06
1.19998e+03 3.08120e+01 2.29997e+06
1.18780e+03 3.08330e+01 2.29997e+06
1.17579e+03 3.08495e+01 2.29997e+06
1.16408e+03 3.08572e+01 2.29997e+06
1.15257e+03 3.08672e+01 2.29997e+06
1.14115e+03 3.08864e+01 2.29997e+06
1.12973e+03 3.09050e+01 2.29997e+06
1.11831e+03 3.09231e+01 2.29997e+06
1.10688e+03 3.09407e+01 2.29997e+06
1.09561e+03 3.09678e+01 2.29997e+06
1.08450e+03 3.09975e+01 2.29997e+06
1.07354e+03 3.10277e+01 2.29997e+06
1.06263e+03 3.10574e+01 2.29997e+06
1.05191e+03 3.10847e+01 2.29997e+06
1.04147e+03 3.11083e+01 2.29997e+06
1.03109e+03 3.11306e+01 2.29997e+06
1.02080e+03 3.11510e+01 2.29997e+06
1.01060e+03 3.11702e+01 2.29997e+06
1.00053e+03 3.11872e+01 2.29997e+06
9.90628e+02 3.12012e+01 2.29997e+06
9.80900e+02 3.12133e+01 2.29997e+06
9.71245e+02 3.12243e+01 2.29997e+06
9.61605e+02 3.12349e+01 2.29997e+06
9.52104e+02 3.12448e+01 2.29997e+06
9.42835e+02 3.12560e+01 2.29997e+06
9.33637e+02 3.12673e+01 2.29997e+06
9.24481e+02 3.12784e+01 2.29997e+06
9.15476e+02 3.12854e+01 2.29997e+06
9.06531e+02 3.12916e+01 2.29997e+06
8.97609e+02 3.12975e+01 2.29997e+06
8.88709e+02 3.13032e+01 2.29997e+06
8.79830e+02 3.13086e+01 2.29997e+06
8.71033e+02 3.13117e+01 2.29997e+06
8.62601e+02 3.13071e+01 2.29997e+06
8.54469e+02 3.12980e+01 2.29997e+06
8.46513e+02 3.12864e+01 2.29997e+06
8.38607e+02 3.12742e+01 2.29997e+06
8.30804e+02 3.12634e+01 2.29997e+06
8.23262e+02 3.12546e+01 2.29997e+06
8.15805e+02 3.12466e+01 2.29997e+06
8.08469e+02 3.12400e+01 2.29997e+06
8.01268e+02 3.12345e+01 2.29997e+06
7.94147e+02 3.12283e+01 2.29997e+06
7.87124e+02 3.12210e+01 2.29997e+06
7.80130e+02 3.12136e+01 2.29997e+06
7.73378e+02 3.12032e+01 2.29997e+06
7.66794e+02 3.11896e+01 2.29997e+06
7.60234e+02 3.11758e+01 2.29997e+06
7.53761e+02 3.11611e+01 2.29997e+06
7.47438e+02 3.11469e+01 2.29997e+06
7.41159e+02 3.11329e+01 2.29997e+06
7.34905e+02 3.11189e+01 2.29997e+06
7.28672e+02 3.11047e+01 2.29997e+06
7.22459e+02 3.10905e+01 2.29997e+06
7.16266e+02 3.10762e+01 2.29997e+06
7.10094e+02 3.10618e+01 2.29997e+06
7.04110e+02 3.10472e+01 2.29997e+06
6.98271e+02 3.10323e+01 2.29997e+06
6.92449e+02 3.10173e+01 2.29997e+06
6.86764e+02 3.10011e+01 2.29997e+06
6.81176e+02 3.09841e+01 2.29997e+06
6.75710e+02 3.09656e+01 2.29997e+06
6.70322e+02 3.09461e+01 2.29997e+06
6.65024e+02 3.09334e+01 2.29997e+06
6.59760e+02 3.09215e+01 2.29997e+06
6.54516e+02 3.09096e+01 2.29997e+06
6.49289e+02 3.08976e+01 2.29997e+06
6.44078e+02 3.08855e+01 2.29997e+06
6.38884e+02 3.08732e+01 2.29997e+06
6.33706e+02 3.08609e+01 2.29997e+06
6.28684e+02 3.08535e+01 2.29997e+06
6.23738e+02 3.08466e+01 2.29997e+06
6.18868e+02 3.08402e+01 2.29997e+06
6.14064e+02 3.08327e+01 2.29997e+06
6.09341e+02 3.08239e+01 2.29997e+06
6.04637e+02 3.08151e+01 2.29997e+06
5.99981e+02 3.08056e+01 2.29997e+06
5.95506e+02 3.07930e+01 2.29997e+06
5.91090e+02 3.07798e+01 2.29997e+06
5.86763e+02 3.07654e+01 2.29997e+06
5.82450e+02 3.07510e+01 2.29997e+06
5.78153e+02 3.07366e+01 2.29997e+06
5.73947e+02 3.07231e+01 2.29997e+06
5.69773e+02 3.07097e+01 2.29997e+06
5.65619e+02 3.06962e+01 2.29997e+06
5.61481e+02 3.06827e+01 2.29997e+06
5.57358e+02 3.06691e+01 2.29997e+06
5.53251e+02 3.06554e+01 2.29997e+06
5.49199e+02 3.06416e+01 2.29997e+06
5.45223e+02 3.06276e+01 2.29997e+06
5.41264e+02 3.06136e+01 2.29997e+06
5.37320e+02 3.05994e+01 2.29997e+06
5.33391e+02 3.05852e+01 2.29997e+06
5.29481e+02 3.05707e+01 2.29997e+06
5.25687e+02 3.05552e+01 2.29997e+06
5.21924e+02 3.05396e+01 2.29997e+06
5.18183e+02 3.05239e+01 2.29997e+06
5.14459e+02 3.05082e+01 2.29997e+06
5.10750e+02 3.04925e+01 2.29997e+06
5.07055e+02 3.04768e+01 2.29997e+06
5.03374e+02 3.04610e+01 2.29997e+06
4.99712e+02 3.04451e+01 2.29997e+06
4.96070e+02 3.04291e+01 2.29997e+06
4.92442e+02 3.04130e+01 2.29997e+06
4.88832e+02 3.03968e+01 2.29997e+06
4.85243e+02 3.03803e+01 2.29997e+06
4.81672e+02 3.03637e+01 2.29997e+06
4.78117e+02 3.03471e+01 2.29997e+06
4.74575e+02 3.03306e+01 2.29997e+06
4.71048e+02 3.03140e+01 2.29997e+06
4.67559e+02 3.02983e+01 2.29997e+06
4.64162e+02 3.02851e+01 2.29997e+06
4.60817e+02 3.02727e+01 2.29997e+06
4.57523e+02 3.02598e+01 2.29997e+06
4.54301e+02 3.02460e+01 2.29997e+06
4.51090e+02 3.02323e+01 2.29997e+06
4.47952e+02 3.02234e+01 2.29997e+06
4.44876e+02 3.02163e+01 2.29997e+06
4.41811e+02 3.02092e+01 2.29997e+06
4.38770e+02 3.02016e+01 2.29997e+06
4.35776e+02 3.01929e+01 2.29997e+06
4.32790e+02 3.01842e+01 2.29997e+06
4.29850e+02 3.01749e+01 2.29997e+06
4.26981e+02 3.01646e+01 2.29997e+06
4.24131e+02 3.01541e+01 2.29997e+06
4.21281e+02 3.01437e+01 2.29997e+06
4.18444e+02 3.01333e+01 2.29997e+06
4.15626e+02 3.01230e+01 2.29997e+06
4.12824e+02 3.01127e+01 2.29997e+06
4.10033e+02 3.01024e+01 2.29997e+06
4.07254e+02 3.00921e+01 2.29997e+06
4.04485e+02 3.00818e+01 2.29997e+06
4.01727e+02 3.00715e+01 2.29997e+06
3.98979e+02 3.00612e+01 2.29997e+06
3.96242e+02 3.00509e+01 2.29997e+06
3.93516e+02 3.00407e+01 2.29997e+06
3.90801e+02 3.00304e+01 2.29997e+06
3.88096e+02 3.00201e+01 2.29997e+06
3.85402e+02 3.00098e+01 2.29997e+06
3.82755e+02 2.99989e+01 2.29997e+06
3.80137e+02 2.99878e+01 2.29997e+06
3.77531e+02 2.99766e+01 2.29997e+06
3.74971e+02 2.99647e+01 2.29997e+06
3.72425e+02 2.99526e+01 2.29997e+06
3.69890e+02 2.99406e+01 2.29997e+06
3.67364e+02 2.99285e+01 2.29997e+06
3.64848e+02 2.99165e+01 2.29997e+06
3.62341e+02 2.99045e+01 2.29997e+06
3.59844e+02 2.98925e+01 2.29997e+06
3.57368e+02 2.98807e+01 2.29997e+06
3.54961e+02 2.98702e+01 2.29997e+06
3.52562e+02 2.98597e+01 2.29997e+06
3.50175e+02 2.98492e+01 2.29997e+06
3.47797e+02 2.98387e+01 2.29997e+06
3.45459e+02 2.98277e+01 2.29997e+06
3.43195e+02 2.98160e+01 2.29997e+06
3.40978e+02 2.98043e+01 2.29997e+06
3.38768e+02 2.97926e+01 2.29997e+06
3.36567e+02 2.97809e+01 2.29997e+06
3.34373e+02 2.97693e+01 2.29997e+06
3.32187e+02 2.97576e+01 2.29997e+06
3.30009e+02 2.97459e+01 2.29997e+06
3.27839e+02 2.97342e+01 2.29997e+06
3.25678e+02 2.97226e+01 2.29997e+06
3.23524e+02 2.97109e+01 2.29997e+06
3.21439e+02 2.96990e+01 2.29997e+06
3.19365e+02 2.96872e+01 2.29997e+06
3.17299e+02 2.96753e+01 2.29997e+06
3.15242e+02 2.96635e+01 2.29997e+06
3.13192e+02 2.96516e+01 2.29997e+06
3.11151e+02 2.96397e+01 2.29997e+06
3.09117e+02 2.96279e+01 2.29997e+06
3.07092e+02 2.96160e+01 2.29997e+06
3.05102e+02 2.96036e+01 2.29997e+06
3.03151e+02 2.95907e+01 2.29997e+06
3.01243e+02 2.95786e+01 2.29997e+06
2.99354e+02 2.95668e+01 2.29997e+06
2.97470e+02 2.95550e+01 2.29997e+06
2.95593e+02 2.95433e+01 2.29997e+06
2.93722e+02 2.95315e+01 2.29997e+06
2.91858e+02 2.95198e+01 2.29997e+06
2.90000e+02 2.95080e+01 2.29997e+06
2.88150e+02 2.94962e+01 2.29997e+06
2.86307e+02 2.94845e+01 2.29997e+06
2.84472e+02 2.94727e+01 2.29997e+06
2.82644e+02 2.94609e+01 2.29997e+06
2.80852e+02 2.94490e+01 2.29997e+06
2.79124e+02 2.94374e+01 2.29997e+06
2.77407e+02 2.94259e+01 2.29997e+06
2.75735e+02 2.94138e+01 2.29997e+06
2.74078e+02 2.94015e+01 2.29997e+06
2.72429e+02 2.93892e+01 2.29997e+06
2.70786e+02 2.93770e+01 2.29997e+06
2.69155e+02 2.93647e+01 2.29997e+06
2.67583e+02 2.93520e+01 2.29997e+06
2.66017e+02 2.93393e+01 2.29997e+06
2.64458e+02 2.93266e+01 2.29997e+06
2.62904e+02 2.93139e+01 2.29997e+06
2.61357e+02 2.93012e+01 2.29997e+06
2.59816e+02 2.92885e+01 2.29997e+06
2.58281e+02 2.92758e+01 2.29997e+06
2.56803e+02 2.92679e+01 2.29997e+06
2.55338e+02 2.92606e+01 2.29997e+06
2.53879e+02 2.92533e+01 2.29997e+06
2.52425e+02 2.92460e+01 2.29997e+06
2.50978e+02 2.92386e+01 2.29997e+06
2.49548e+02 2.92315e+01 2.29997e+06
2.48159e+02 2.92250e+01 2.29997e+06
2.46776e+02 2.92185e+01 2.29997e+06
2.45427e+02 2.92116e+01 2.29997e+06
2.44116e+02 2.92042e+01 2.29997e+06
2.42847e+02 2.91961e+01 2.29997e+06
2.41584e+02 2.91879e+01 2.29997e+06
2.40325e+02 2.91797e+01 2.29997e+06
2.39071e+02 2.91715e+01 2.29997e+06
2.37821e+02 2.91633e+01 2.29997e+06
2.36576e+02 2.91551e+01 2.29997e+06
2.35336e+02 2.91468e+01 2.29997e+06
2.34100e+02 2.91386e+01 2.29997e+06
2.32868e+02 2.91303e+01 2.29997e+06
2.31641e+02 2.91220e+01 2.29997e+06
2.30441e+02 2.91160e+01 2.29997e+06
2.29274e+02 2.91131e+01 2.29997e+06
2.28176e+02 2.91094e+01 2.29997e+06
2.27089e+02 2.91055e+01 2.29997e+06
2.26006e+02 2.91017e+01 2.29997e+06
2.24928e+02 2.90977e+01 2.29997e+06
2.23855e+02 2.90938e+01 2.29997e+06
2.22786e+02 2.90898e+01 2.29997e+06
2.21721e+02 2.90858e+01 2.29997e+06
2.20660e+02 2.90817e+01 2.29997e+06
2.19603e+02 2.90777e+01 2.29997e+06
2.18551e+02 2.90736e+01 2.29997e+06
2.17502e+02 2.90694e+01 2.29997e+06
2.16458e+02 2.90653e+01 2.29997e+06
2.15417e+02 2.90611e+01 2.29997e+06
2.14381e+02 2.90569e+01 2.29997e+06
2.13348e+02 2.90527e+01 2.29997e+06
2.12320e+02 2.90484e+01 2.29997e+06
2.11295e+02 2.90441e+01 2.29997e+06
2.10274e+02 2.90398e+01 2.29997e+06
2.09257e+02 2.90355e+01 2.29997e+06
2.08244e+02 2.90312e+01 2.29997e+06
2.07235e+02 2.90269e+01 2.29997e+06
2.06229e+02 2.90225e+01 2.29997e+06
2.05227e+02 2.90182e+01 2.29997e+06
2.04230e+02 2.90138e+01 2.29997e+06
2.03235e+02 2.90094e+01 2.29997e+06
2.02245e+02 2.90049e+01 2.29997e+06
2.01275e+02 2.90005e+01 2.29997e+06
2.00323e+02 2.89961e+01 2.29997e+06
1.99408e+02 2.89903e+01 2.29997e+06
1.98496e+02 2.89845e+01 2.29997e+06
1.97586e+02 2.89787e+01 2.29997e+06
1.96680e+02 2.89729e+01 2.29997e+06
1.95776e+02 2.89670e+01 2.29997e+06
1.94875e+02 2.89612e+01 2.29997e+06
1.93977e+02 2.89554e+01 2.29997e+06
1.93082e+02 2.89495e+01 2.29997e+06
1.92189e+02 2.89437e+01 2.29997e+06
1.91300e+02 2.89379e+01 2.29997e+06
1.90415e+02 2.89321e+01 2.29997e+06
1.89534e+02 2.89263e+01 2.29997e+06
1.88655e+02 2.89205e+01 2.29997e+06
1.87779e+02 2.89146e+01 2.29997e+06
