# Chi2 Rg SupportVolume
4.70491e+03 6.79164e+01 2.29997e+06
4.10229e+03 6.86614e+01 2.29997e+06
4.03041e+03 6.88082e+01 2.29997e+06
3.96208e+03 6.94556e+01 2.29997e+06
3.89731e+03 7.04923e+01 2.29997e+06
3.83643e+03 7.13997e+01 2.29997e+06
3.78054e+03 7.20597e+01 2.29997e+06
3.72894e+03 7.25728e+01 2.29997e+06
3.67884e+03 7.30261e+01 2.29997e+06
3.63094e+03 7.33986e+01 2.29997e+06
3.58425e+03 7.37081e+01 2.29997e+06
3.53917e+03 7.39496e+01 2.29997e+06
3.49506e+03 7.41538e+01 2.29997e+06
3.45087e+03 7.42798e+01 2.29997e+06
3.40682e+03 7.43494e+01 2.29997e+06
3.36375e+03 7.43945e+01 2.29997e+06
3.32134e+03 7.44270e+01 2.29997e+06
3.27908e+03 7.44265e+01 2.29997e+06
3.23759e+03 7.44041e+01 2.29997e+06
3.19573e+03 7.43765e+01 2.29997e+06
3.15296e+03 7.43532e+01 2.29997e+06
3.11088e+03 7.43300e+01 2.29997e+06
3.06995e+03 7.43052e+01 2.29997e+06
3.02930e+03 7.42788e+01 2.29997e+06
2.98999e+03 7.42465e+01 2.29997e+06
2.95076e+03 7.42193e+01 2.29997e+06
2.91151e+03 7.41877e+01 2.29997e+06
2.87230e+03 7.41485e+01 2.29997e+06
2.83345e+03 7.40902e+01 2.29997e+06
2.79578e+03 7.40273e+01 2.29997e+06
2.75862e+03 7.39550e+01 2.29997e+06
2.72225e+03 7.38922e+01 2.29997e+06
2.68718e+03 7.38329e+01 2.29997e+06
2.65326e+03 7.37719e+01 2.29997e+06
2.62012e+03 7.37192e+01 2.29997e+06
2.58776e+03 7.36701e+01 2.29997e+06
2.55593e+03 7.36137e+01 2.29997e+06
2.52428e+03 7.35497e+01 2.29997e+06
2.49321e+03 7.34862e+01 2.29997e+06
2.46280e+03 7.34271e+01 2.29997e+06
2.43283e+03 7.33658e+01 2.29997e+06
2.40276e+03 7.33014e+01 2.29997e+06
2.37349e+03 7.32386e+01 2.29997e+06
2.34492e+03 7.31768e+01 2.29997e+06
2.31708e+03 7.31150e+01 2.29997e+06
2.28943e+03 7.30528e+01 2.29997e+06
2.26167e+03 7.29915e+01 2.29997e+06
2.23400e+03 7.29345e+01 2.29997e+06
2.20641e+03 7.28776e+01 2.29997e+06
2.17932e+03 7.28277e+01 2.29997e+06
2.15229e+03 7.27792e+01 2.29997e+06
2.12580e+03 7.27360e+01 2.29997e+06
2.09974e+03 7.26935e+01 2.29997e+06
2.07413e+03 7.26551e+01 2.29997e+06
2.04879e+03 7.26161e+01 2.29997e+06
2.02337e+03 7.25765e+01 2.29997e+06
1.99843e+03 7.25378e+01 2.29997e+06
1.97382e+03 7.25005e+01 2.29997e+06
1.94992e+03 7.24601e+01 2.29997e+06
1.92620e+03 7.24213e+01 2.29997e+06
1.90307e+03 7.23859e+01 2.29997e+06
1.88049e+03 7.23518e+01 2.29997e+06
1.85815e+03 7.23164e+01 2.29997e+06
1.83626e+03 7.22765e+01 2.29997e+06
1.81469e+03 7.22351e+01 2.29997e+06
1.79348e+03 7.21945e+01 2.29997e+06
1.77263e+03 7.21550e+01 2.29997e+06
1.75213e+03 7.21157e+01 2.29997e+06
1.73184e+03 7.20756e+01 2.29997e+06
1.71208e+03 7.20325e+01 2.29997e+06
1.69283e+03 7.19895e+01 2.29997e+06
1.67401e+03 7.19475e+01 2.29997e+06
1.65583e+03 7.19049e+01 2.29997e+06
1.63803e+03 7.18619e+01 2.29997e+06
1.62072e+03 7.18184e+01 2.29997e+06
1.60390e+03 7.17778e+01 2.29997e+06
1.58728e+03 7.17387e+01 2.29997e+06
1.57119e+03 7.16998e+01 2.29997e+06
1.55543e+03 7.16609e+01 2.29997e+06
1.54018e+03 7.16208e+01 2.29997e+06
1.52529e+03 7.15832e+01 2.29997e+06
1.51064e+03 7.15475e+01 2.29997e+06
1.49604e+03 7.15112e+01 2.29997e+06
1.48160e+03 7.14750e+01 2.29997e+06
1.46731e+03 7.14415e+01 2.29997e+06
1.45306e+03 7.14085e+01 2.29997e+06
1.43908e+03 7.13770e+01 2.29997e+06
1.42514e+03 7.13455e+01 2.29997e+06
1.41114e+03 7.13139e+01 2.29997e+06
1.39718e+03 7.12821e+01 2.29997e+06
1.38349e+03 7.12515e+01 2.29997e+06
1.37001e+03 7.12227e+01 2.29997e+06
1.35664e+03 7.11940e+01 2.29997e+06
1.34324e+03 7.11651e+01 2.29997e+06
1.32980e+03 7.11359e+01 2.29997e+06
1.31634e+03 7.11066e+01 2.29997e+06
1.30293e+03 7.10776e+01 2.29997e+06
1.28958e+03 7.10492e+01 2.29997e+06
1.27632e+03 7.10215e+01 2.29997e+06
1.26325e+03 7.09937e+01 2.29997e+06
1.25051e+03 7.09664e+01 2.29997e+06
1.23789e+03 7.09394e+01 2.29997e+06
1.22543e+03 7.09148e+01 2.29997e+06
1.21307e+03 7.08892e+01 2.29997e+06
1.20113e+03 7.08601e+01 2.29997e+06
1.18952e+03 7.08305e+01 2.29997e+06
1.17804e+03 7.08003e+01 2.29997e+06
1.16669e+03 7.07714e+01 2.29997e+06
1.15546e+03 7.07440e+01 2.29997e+06
1.14423e+03 7.07167e+01 2.29997e+06
1.13300e+03 7.06894e+01 2.29997e+06
1.12177e+03 7.06620e+01 2.29997e+06
1.11063e+03 7.06358e+01 2.29997e+06
1.09968e+03 7.06104e+01 2.29997e+06
1.08885e+03 7.05848e+01 2.29997e+06
1.07814e+03 7.05594e+01 2.29997e+06
1.06766e+03 7.05353e+01 2.29997e+06
1.05733e+03 7.05121e+01 2.29997e+06
1.04704e+03 7.04894e+01 2.29997e+06
1.03689e+03 7.04665e+01 2.29997e+06
1.02698e+03 7.04439e+01 2.29997e+06
1.01723e+03 7.04213e+01 2.29997e+06
1.00750e+03 7.03986e+01 2.29997e+06
9.97788e+02 7.03759e+01 2.29997e+06
9.88240e+02 7.03528e+01 2.29997e+06
9.78720e+02 7.03295e+01 2.29997e+06
