# Chi2 Rg SupportVolume
4.70549e+03 6.10641e+01 2.29997e+06
4.10347e+03 6.23093e+01 2.29997e+06
4.03289e+03 5.94834e+01 2.29997e+06
3.96849e+03 5.66954e+01 2.29997e+06
3.90759e+03 5.47083e+01 2.29997e+06
3.84942e+03 5.31563e+01 2.29997e+06
3.79289e+03 5.16654e+01 2.29997e+06
3.74009e+03 5.04511e+01 2.29997e+06
3.68907e+03 4.93547e+01 2.29997e+06
3.63974e+03 4.83850e+01 2.29997e+06
3.59290e+03 4.77195e+01 2.29997e+06
3.54779e+03 4.71750e+01 2.29997e+06
3.50404e+03 4.66881e+01 2.29997e+06
3.46244e+03 4.62828e+01 2.29997e+06
3.42217e+03 4.60622e+01 2.29997e+06
3.38320e+03 4.59722e+01 2.29997e+06
3.34523e+03 4.59020e+01 2.29997e+06
3.30849e+03 4.58625e+01 2.29997e+06
3.27198e+03 4.57998e+01 2.29997e+06
3.23521e+03 4.56945e+01 2.29997e+06
3.19908e+03 4.56232e+01 2.29997e+06
3.16475e+03 4.55840e+01 2.29997e+06
3.13211e+03 4.55490e+01 2.29997e+06
3.09966e+03 4.55074e+01 2.29997e+06
3.06710e+03 4.54870e+01 2.29997e+06
3.03468e+03 4.54606e+01 2.29997e+06
3.00303e+03 4.54297e+01 2.29997e+06
2.97146e+03 4.53860e+01 2.29997e+06
2.94077e+03 4.53707e+01 2.29997e+06
2.91061e+03 4.53739e+01 2.29997e+06
2.88052e+03 4.53679e+01 2.29997e+06
2.85040e+03 4.53570e+01 2.29997e+06
2.81999e+03 4.53344e+01 2.29997e+06
2.78961e+03 4.53152e+01 2.29997e+06
2.75909e+03 4.53074e+01 2.29997e+06
2.72851e+03 4.52915e+01 2.29997e+06
2.69813e+03 4.52732e+01 2.29997e+06
2.66758e+03 4.52430e+01 2.29997e+06
2.63747e+03 4.51916e+01 2.29997e+06
2.60749e+03 4.51288e+01 2.29997e+06
2.57790e+03 4.50816e+01 2.29997e+06
2.54926e+03 4.50392e+01 2.29997e+06
2.52189e+03 4.50277e+01 2.29997e+06
2.49486e+03 4.50230e+01 2.29997e+06
2.46840e+03 4.50352e+01 2.29997e+06
2.44266e+03 4.50419e+01 2.29997e+06
2.41783e+03 4.50459e+01 2.29997e+06
2.39325e+03 4.50583e+01 2.29997e+06
2.36918e+03 4.50623e+01 2.29997e+06
2.34535e+03 4.50586e+01 2.29997e+06
2.32173e+03 4.50556e+01 2.29997e+06
2.29866e+03 4.50506e+01 2.29997e+06
2.27626e+03 4.50354e+01 2.29997e+06
2.25451e+03 4.50146e+01 2.29997e+06
2.23301e+03 4.49940e+01 2.29997e+06
2.21167e+03 4.49775e+01 2.29997e+06
2.19099e+03 4.49527e+01 2.29997e+06
2.17111e+03 4.49205e+01 2.29997e+06
2.15246e+03 4.49022e+01 2.29997e+06
2.13390e+03 4.48834e+01 2.29997e+06
2.11598e+03 4.48668e+01 2.29997e+06
2.09840e+03 4.48530e+01 2.29997e+06
2.08182e+03 4.48427e+01 2.29997e+06
2.06586e+03 4.48343e+01 2.29997e+06
2.05028e+03 4.48300e+01 2.29997e+06
2.03502e+03 4.48250e+01 2.29997e+06
2.02013e+03 4.48152e+01 2.29997e+06
2.00556e+03 4.48052e+01 2.29997e+06
1.99154e+03 4.48046e+01 2.29997e+06
1.97767e+03 4.48056e+01 2.29997e+06
1.96374e+03 4.48087e+01 2.29997e+06
1.94984e+03 4.48133e+01 2.29997e+06
1.93618e+03 4.48222e+01 2.29997e+06
