# Chi2 Rg SupportVolume
8.61056e+01 5.17798e+01 2.29997e+06
8.57188e+01 5.17860e+01 2.29997e+06
8.53325e+01 5.17922e+01 2.29997e+06
8.49465e+01 5.17983e+01 2.29997e+06
8.45608e+01 5.18044e+01 2.29997e+06
8.41756e+01 5.18104e+01 2.29997e+06
8.37912e+01 5.18165e+01 2.29997e+06
8.34071e+01 5.18225e+01 2.29997e+06
8.30234e+01 5.18284e+01 2.29997e+06
8.26399e+01 5.18343e+01 2.29997e+06
8.22567e+01 5.18401e+01 2.29997e+06
8.18738e+01 5.18459e+01 2.29997e+06
8.14911e+01 5.18517e+01 2.29997e+06
8.11087e+01 5.18574e+01 2.29997e+06
8.07265e+01 5.18630e+01 2.29997e+06
8.03445e+01 5.18686e+01 2.29997e+06
7.99628e+01 5.18741e+01 2.29997e+06
7.95814e+01 5.18795e+01 2.29997e+06
7.92002e+01 5.18849e+01 2.29997e+06
7.88193e+01 5.18902e+01 2.29997e+06
7.84471e+01 5.18956e+01 2.29997e+06
7.80842e+01 5.19011e+01 2.29997e+06
7.77217e+01 5.19065e+01 2.29997e+06
7.73593e+01 5.19118e+01 2.29997e+06
7.69970e+01 5.19171e+01 2.29997e+06
7.66349e+01 5.19223e+01 2.29997e+06
7.62735e+01 5.19274e+01 2.29997e+06
7.59129e+01 5.19326e+01 2.29997e+06
7.55525e+01 5.19377e+01 2.29997e+06
7.51923e+01 5.19427e+01 2.29997e+06
7.48322e+01 5.19477e+01 2.29997e+06
7.44727e+01 5.19526e+01 2.29997e+06
7.41139e+01 5.19574e+01 2.29997e+06
7.37560e+01 5.19622e+01 2.29997e+06
7.34012e+01 5.19669e+01 2.29997e+06
7.30462e+01 5.19716e+01 2.29997e+06
7.26919e+01 5.19762e+01 2.29997e+06
7.23393e+01 5.19809e+01 2.29997e+06
7.19868e+01 5.19855e+01 2.29997e+06
7.16345e+01 5.19900e+01 2.29997e+06
7.12824e+01 5.19945e+01 2.29997e+06
7.09318e+01 5.19989e+01 2.29997e+06
7.05815e+01 5.20033e+01 2.29997e+06
7.02316e+01 5.20076e+01 2.29997e+06
6.98821e+01 5.20118e+01 2.29997e+06
6.95331e+01 5.20159e+01 2.29997e+06
6.91845e+01 5.20200e+01 2.29997e+06
6.88372e+01 5.20240e+01 2.29997e+06
6.84917e+01 5.20280e+01 2.29997e+06
6.81467e+01 5.20319e+01 2.29997e+06
6.78023e+01 5.20357e+01 2.29997e+06
6.74586e+01 5.20395e+01 2.29997e+06
6.71163e+01 5.20433e+01 2.29997e+06
6.67760e+01 5.20470e+01 2.29997e+06
6.64364e+01 5.20507e+01 2.29997e+06
6.60998e+01 5.20544e+01 2.29997e+06
6.57645e+01 5.20582e+01 2.29997e+06
6.54306e+01 5.20619e+01 2.29997e+06
6.50977e+01 5.20656e+01 2.29997e+06
6.47681e+01 5.20693e+01 2.29997e+06
6.44412e+01 5.20729e+01 2.29997e+06
6.41148e+01 5.20765e+01 2.29997e+06
6.37890e+01 5.20800e+01 2.29997e+06
6.34639e+01 5.20835e+01 2.29997e+06
6.31454e+01 5.20870e+01 2.29997e+06
6.28349e+01 5.20906e+01 2.29997e+06
6.25251e+01 5.20941e+01 2.29997e+06
6.22164e+01 5.20976e+01 2.29997e+06
6.19118e+01 5.21009e+01 2.29997e+06
6.16101e+01 5.21042e+01 2.29997e+06
6.13090e+01 5.21076e+01 2.29997e+06
6.10091e+01 5.21108e+01 2.29997e+06
