# Chi2 Rg SupportVolume
4.70469e+03 6.59249e+01 2.29997e+06
4.08944e+03 6.25693e+01 2.29997e+06
4.00689e+03 5.98045e+01 2.29997e+06
3.93039e+03 5.81338e+01 2.29997e+06
3.85664e+03 5.63629e+01 2.29997e+06
3.78678e+03 5.47025e+01 2.29997e+06
3.71906e+03 5.31851e+01 2.29997e+06
3.65148e+03 5.15330e+01 2.29997e+06
3.58316e+03 5.00096e+01 2.29997e+06
3.51590e+03 4.86767e+01 2.29997e+06
3.44973e+03 4.75509e+01 2.29997e+06
3.38372e+03 4.65194e+01 2.29997e+06
3.31923e+03 4.54807e+01 2.29997e+06
3.25661e+03 4.44485e+01 2.29997e+06
3.19555e+03 4.35258e+01 2.29997e+06
3.13643e+03 4.26679e+01 2.29997e+06
3.07827e+03 4.18546e+01 2.29997e+06
3.02188e+03 4.10557e+01 2.29997e+06
2.96753e+03 4.03196e+01 2.29997e+06
2.91560e+03 3.96215e+01 2.29997e+06
2.86709e+03 3.89861e+01 2.29997e+06
2.82031e+03 3.83534e+01 2.29997e+06
2.77451e+03 3.77048e+01 2.29997e+06
2.73024e+03 3.71334e+01 2.29997e+06
2.68684e+03 3.65718e+01 2.29997e+06
2.64388e+03 3.59862e+01 2.29997e+06
2.60216e+03 3.54050e+01 2.29997e+06
2.56218e+03 3.48439e+01 2.29997e+06
2.52281e+03 3.42818e+01 2.29997e+06
2.48408e+03 3.37447e+01 2.29997e+06
2.44670e+03 3.32208e+01 2.29997e+06
2.41006e+03 3.27293e+01 2.29997e+06
2.37410e+03 3.22439e+01 2.29997e+06
2.33894e+03 3.17540e+01 2.29997e+06
2.30532e+03 3.12497e+01 2.29997e+06
2.27210e+03 3.07443e+01 2.29997e+06
2.23979e+03 3.02394e+01 2.29997e+06
2.20820e+03 2.97381e+01 2.29997e+06
2.17690e+03 2.92457e+01 2.29997e+06
2.14631e+03 2.87604e+01 2.29997e+06
2.11651e+03 2.82935e+01 2.29997e+06
2.08752e+03 2.78201e+01 2.29997e+06
2.05908e+03 2.73397e+01 2.29997e+06
2.03164e+03 2.68612e+01 2.29997e+06
2.00475e+03 2.63861e+01 2.29997e+06
1.97848e+03 2.59133e+01 2.29997e+06
1.95302e+03 2.54633e+01 2.29997e+06
1.92856e+03 2.50229e+01 2.29997e+06
1.90470e+03 2.45793e+01 2.29997e+06
1.88101e+03 2.41195e+01 2.29997e+06
1.85756e+03 2.36636e+01 2.29997e+06
1.83465e+03 2.32226e+01 2.29997e+06
1.81230e+03 2.27929e+01 2.29997e+06
1.79064e+03 2.23728e+01 2.29997e+06
1.76998e+03 2.19732e+01 2.29997e+06
1.75007e+03 2.15778e+01 2.29997e+06
1.73039e+03 2.11958e+01 2.29997e+06
1.71112e+03 2.08383e+01 2.29997e+06
1.69238e+03 2.04904e+01 2.29997e+06
1.67392e+03 2.01619e+01 2.29997e+06
1.65581e+03 1.98628e+01 2.29997e+06
1.63844e+03 1.96011e+01 2.29997e+06
1.62150e+03 1.93600e+01 2.29997e+06
1.60476e+03 1.91245e+01 2.29997e+06
1.58853e+03 1.89129e+01 2.29997e+06
1.57249e+03 1.87075e+01 2.29997e+06
1.55681e+03 1.85213e+01 2.29997e+06
