# Chi2 Rg SupportVolume
4.70812e+03 5.44387e+01 2.29997e+06
4.11057e+03 5.31284e+01 2.29997e+06
4.03730e+03 5.31919e+01 2.29997e+06
3.96978e+03 5.22319e+01 2.29997e+06
3.90683e+03 5.08780e+01 2.29997e+06
3.84508e+03 4.87039e+01 2.29997e+06
3.78370e+03 4.56674e+01 2.29997e+06
3.72321e+03 4.25013e+01 2.29997e+06
3.66375e+03 3.92299e+01 2.29997e+06
3.60436e+03 3.57730e+01 2.29997e+06
3.54594e+03 3.19362e+01 2.29997e+06
3.48832e+03 2.81666e+01 2.29997e+06
3.43045e+03 2.40162e+01 2.29997e+06
3.37334e+03 1.94156e+01 2.29997e+06
3.31754e+03 1.37805e+01 2.29997e+06
3.26344e+03 3.98269e+00 2.29997e+06
3.21002e+03 -1.26024e+01 2.29997e+06
3.15791e+03 -1.79372e+01 2.29997e+06
3.10686e+03 -2.17517e+01 2.29997e+06
3.05682e+03 -2.47299e+01 2.29997e+06
3.00823e+03 -2.70887e+01 2.29997e+06
2.96097e+03 -2.90264e+01 2.29997e+06
2.91428e+03 -3.07321e+01 2.29997e+06
2.86986e+03 -3.20105e+01 2.29997e+06
2.82579e+03 -3.31367e+01 2.29997e+06
2.78319e+03 -3.41486e+01 2.29997e+06
2.74193e+03 -3.50725e+01 2.29997e+06
2.70242e+03 -3.59653e+01 2.29997e+06
2.66363e+03 -3.68309e+01 2.29997e+06
2.62567e+03 -3.75428e+01 2.29997e+06
2.58855e+03 -3.81415e+01 2.29997e+06
2.55192e+03 -3.86606e+01 2.29997e+06
2.51566e+03 -3.91175e+01 2.29997e+06
2.48009e+03 -3.95579e+01 2.29997e+06
2.44487e+03 -4.00275e+01 2.29997e+06
2.41013e+03 -4.04619e+01 2.29997e+06
2.37724e+03 -4.08725e+01 2.29997e+06
2.34632e+03 -4.12153e+01 2.29997e+06
2.31654e+03 -4.15079e+01 2.29997e+06
2.28759e+03 -4.17844e+01 2.29997e+06
2.25919e+03 -4.20509e+01 2.29997e+06
2.23200e+03 -4.22756e+01 2.29997e+06
2.20544e+03 -4.24745e+01 2.29997e+06
2.17944e+03 -4.26750e+01 2.29997e+06
2.15433e+03 -4.28972e+01 2.29997e+06
2.12961e+03 -4.30792e+01 2.29997e+06
2.10549e+03 -4.32524e+01 2.29997e+06
2.08155e+03 -4.34326e+01 2.29997e+06
2.05770e+03 -4.35882e+01 2.29997e+06
2.03475e+03 -4.37133e+01 2.29997e+06
2.01190e+03 -4.38279e+01 2.29997e+06
1.98907e+03 -4.39548e+01 2.29997e+06
1.96675e+03 -4.40721e+01 2.29997e+06
1.94491e+03 -4.41622e+01 2.29997e+06
1.92342e+03 -4.42389e+01 2.29997e+06
1.90254e+03 -4.43010e+01 2.29997e+06
1.88201e+03 -4.43576e+01 2.29997e+06
1.86178e+03 -4.44052e+01 2.29997e+06
1.84174e+03 -4.44509e+01 2.29997e+06
1.82235e+03 -4.44852e+01 2.29997e+06
1.80334e+03 -4.45211e+01 2.29997e+06
1.78455e+03 -4.45544e+01 2.29997e+06
1.76632e+03 -4.45933e+01 2.29997e+06
1.74854e+03 -4.46187e+01 2.29997e+06
1.73125e+03 -4.46163e+01 2.29997e+06
1.71426e+03 -4.45903e+01 2.29997e+06
1.69761e+03 -4.45699e+01 2.29997e+06
1.68115e+03 -4.45482e+01 2.29997e+06
1.66489e+03 -4.45180e+01 2.29997e+06
1.64868e+03 -4.44668e+01 2.29997e+06
1.63256e+03 -4.43992e+01 2.29997e+06
1.61660e+03 -4.43153e+01 2.29997e+06
1.60084e+03 -4.42276e+01 2.29997e+06
1.58548e+03 -4.41205e+01 2.29997e+06
1.57044e+03 -4.40093e+01 2.29997e+06
1.55535e+03 -4.38961e+01 2.29997e+06
1.54020e+03 -4.37813e+01 2.29997e+06
1.52514e+03 -4.36670e+01 2.29997e+06
1.51042e+03 -4.35435e+01 2.29997e+06
1.49577e+03 -4.34215e+01 2.29997e+06
