# Chi2 Rg SupportVolume
4.70410e+03 6.92266e+01 2.29997e+06
4.10538e+03 7.09829e+01 2.29997e+06
4.02771e+03 7.11727e+01 2.29997e+06
3.95196e+03 7.12213e+01 2.29997e+06
3.88074e+03 7.12879e+01 2.29997e+06
3.81415e+03 7.09746e+01 2.29997e+06
3.75094e+03 7.08077e+01 2.29997e+06
3.69013e+03 7.06710e+01 2.29997e+06
3.62965e+03 7.05212e+01 2.29997e+06
3.57181e+03 7.02611e+01 2.29997e+06
3.51466e+03 6.99275e+01 2.29997e+06
3.45754e+03 6.96623e+01 2.29997e+06
3.40067e+03 6.94294e+01 2.29997e+06
3.34612e+03 6.91866e+01 2.29997e+06
3.29356e+03 6.89078e+01 2.29997e+06
3.24294e+03 6.86049e+01 2.29997e+06
3.19420e+03 6.82219e+01 2.29997e+06
3.14773e+03 6.78564e+01 2.29997e+06
3.10263e+03 6.75177e+01 2.29997e+06
3.05952e+03 6.71821e+01 2.29997e+06
3.01816e+03 6.68455e+01 2.29997e+06
2.97813e+03 6.65016e+01 2.29997e+06
2.93830e+03 6.61652e+01 2.29997e+06
2.89907e+03 6.58257e+01 2.29997e+06
2.86230e+03 6.54560e+01 2.29997e+06
2.82681e+03 6.50865e+01 2.29997e+06
2.79158e+03 6.47164e+01 2.29997e+06
2.75679e+03 6.43467e+01 2.29997e+06
2.72278e+03 6.39760e+01 2.29997e+06
2.68914e+03 6.36044e+01 2.29997e+06
2.65655e+03 6.32346e+01 2.29997e+06
2.62500e+03 6.28646e+01 2.29997e+06
2.59418e+03 6.24933e+01 2.29997e+06
2.56419e+03 6.21199e+01 2.29997e+06
2.53447e+03 6.17382e+01 2.29997e+06
2.50503e+03 6.13527e+01 2.29997e+06
2.47605e+03 6.09760e+01 2.29997e+06
2.44722e+03 6.06107e+01 2.29997e+06
2.41865e+03 6.02481e+01 2.29997e+06
2.39072e+03 5.98840e+01 2.29997e+06
2.36342e+03 5.95187e+01 2.29997e+06
2.33611e+03 5.91648e+01 2.29997e+06
2.30879e+03 5.88147e+01 2.29997e+06
2.28174e+03 5.84662e+01 2.29997e+06
2.25455e+03 5.81203e+01 2.29997e+06
2.22726e+03 5.77745e+01 2.29997e+06
2.20024e+03 5.74289e+01 2.29997e+06
2.17402e+03 5.70993e+01 2.29997e+06
2.14803e+03 5.67694e+01 2.29997e+06
2.12205e+03 5.64528e+01 2.29997e+06
2.09672e+03 5.61473e+01 2.29997e+06
2.07192e+03 5.58504e+01 2.29997e+06
2.04738e+03 5.55561e+01 2.29997e+06
2.02347e+03 5.52698e+01 2.29997e+06
2.00008e+03 5.49965e+01 2.29997e+06
1.97648e+03 5.47244e+01 2.29997e+06
1.95288e+03 5.44565e+01 2.29997e+06
1.92955e+03 5.42058e+01 2.29997e+06
1.90612e+03 5.39603e+01 2.29997e+06
1.88305e+03 5.37159e+01 2.29997e+06
1.86039e+03 5.34695e+01 2.29997e+06
