# Chi2 Rg SupportVolume
4.70644e+03 7.65429e+01 2.29997e+06
4.10902e+03 7.47198e+01 2.29997e+06
4.03921e+03 7.47262e+01 2.29997e+06
3.97251e+03 7.49084e+01 2.29997e+06
3.90970e+03 7.53605e+01 2.29997e+06
3.84864e+03 7.56811e+01 2.29997e+06
3.78734e+03 7.60732e+01 2.29997e+06
3.72730e+03 7.63359e+01 2.29997e+06
3.66873e+03 7.64351e+01 2.29997e+06
3.61215e+03 7.65150e+01 2.29997e+06
3.55673e+03 7.65476e+01 2.29997e+06
3.50279e+03 7.65214e+01 2.29997e+06
3.45030e+03 7.63862e+01 2.29997e+06
3.39904e+03 7.62354e+01 2.29997e+06
3.34787e+03 7.60270e+01 2.29997e+06
3.29806e+03 7.57685e+01 2.29997e+06
3.24983e+03 7.54662e+01 2.29997e+06
3.20269e+03 7.51449e+01 2.29997e+06
3.15652e+03 7.48157e+01 2.29997e+06
3.11024e+03 7.44763e+01 2.29997e+06
3.06474e+03 7.41238e+01 2.29997e+06
3.02120e+03 7.37467e+01 2.29997e+06
2.97884e+03 7.33781e+01 2.29997e+06
2.93730e+03 7.29952e+01 2.29997e+06
2.89683e+03 7.26037e+01 2.29997e+06
2.85744e+03 7.22141e+01 2.29997e+06
2.81876e+03 7.18144e+01 2.29997e+06
2.78048e+03 7.14154e+01 2.29997e+06
2.74314e+03 7.10162e+01 2.29997e+06
2.70636e+03 7.06053e+01 2.29997e+06
2.67032e+03 7.01842e+01 2.29997e+06
2.63463e+03 6.97525e+01 2.29997e+06
2.59979e+03 6.93275e+01 2.29997e+06
2.56528e+03 6.89185e+01 2.29997e+06
2.53087e+03 6.85031e+01 2.29997e+06
2.49654e+03 6.80930e+01 2.29997e+06
2.46229e+03 6.76891e+01 2.29997e+06
2.42861e+03 6.72890e+01 2.29997e+06
2.39497e+03 6.68914e+01 2.29997e+06
2.36146e+03 6.65090e+01 2.29997e+06
2.32819e+03 6.61423e+01 2.29997e+06
2.29556e+03 6.57781e+01 2.29997e+06
2.26316e+03 6.54244e+01 2.29997e+06
2.23128e+03 6.50776e+01 2.29997e+06
2.20013e+03 6.47343e+01 2.29997e+06
2.16958e+03 6.43971e+01 2.29997e+06
2.13909e+03 6.40640e+01 2.29997e+06
2.10961e+03 6.37462e+01 2.29997e+06
2.08030e+03 6.34350e+01 2.29997e+06
2.05157e+03 6.31364e+01 2.29997e+06
2.02350e+03 6.28477e+01 2.29997e+06
1.99692e+03 6.25685e+01 2.29997e+06
1.97057e+03 6.22965e+01 2.29997e+06
1.94496e+03 6.20173e+01 2.29997e+06
1.91994e+03 6.17425e+01 2.29997e+06
1.89581e+03 6.14626e+01 2.29997e+06
1.87227e+03 6.11835e+01 2.29997e+06
1.84923e+03 6.09094e+01 2.29997e+06
1.82672e+03 6.06388e+01 2.29997e+06
1.80488e+03 6.03723e+01 2.29997e+06
1.78315e+03 6.01065e+01 2.29997e+06
1.76158e+03 5.98427e+01 2.29997e+06
1.74066e+03 5.95908e+01 2.29997e+06
1.71977e+03 5.93401e+01 2.29997e+06
1.69919e+03 5.90909e+01 2.29997e+06
1.67938e+03 5.88514e+01 2.29997e+06
1.66000e+03 5.86188e+01 2.29997e+06
1.64067e+03 5.83879e+01 2.29997e+06
1.62160e+03 5.81603e+01 2.29997e+06
1.60249e+03 5.79329e+01 2.29997e+06
1.58338e+03 5.77089e+01 2.29997e+06
1.56503e+03 5.74972e+01 2.29997e+06
1.54711e+03 5.72882e+01 2.29997e+06
1.52952e+03 5.70784e+01 2.29997e+06
1.51226e+03 5.68704e+01 2.29997e+06
1.49494e+03 5.66628e+01 2.29997e+06
1.47767e+03 5.64557e+01 2.29997e+06
1.46072e+03 5.62491e+01 2.29997e+06
1.44446e+03 5.60490e+01 2.29997e+06
1.42883e+03 5.58519e+01 2.29997e+06
1.41334e+03 5.56573e+01 2.29997e+06
1.39809e+03 5.54682e+01 2.29997e+06
1.38319e+03 5.52845e+01 2.29997e+06
1.36851e+03 5.51051e+01 2.29997e+06
1.35412e+03 5.49308e+01 2.29997e+06
1.34006e+03 5.47587e+01 2.29997e+06
1.32609e+03 5.45887e+01 2.29997e+06
1.31253e+03 5.44281e+01 2.29997e+06
1.29912e+03 5.42704e+01 2.29997e+06
1.28609e+03 5.41166e+01 2.29997e+06
1.27317e+03 5.39654e+01 2.29997e+06
1.26039e+03 5.38171e+01 2.29997e+06
1.24763e+03 5.36694e+01 2.29997e+06
1.23487e+03 5.35222e+01 2.29997e+06
1.22224e+03 5.33760e+01 2.29997e+06
1.20974e+03 5.32301e+01 2.29997e+06
1.19734e+03 5.30834e+01 2.29997e+06
1.18507e+03 5.29372e+01 2.29997e+06
1.17311e+03 5.27992e+01 2.29997e+06
1.16142e+03 5.26667e+01 2.29997e+06
1.14987e+03 5.25358e+01 2.29997e+06
1.13846e+03 5.24032e+01 2.29997e+06
1.12705e+03 5.22708e+01 2.29997e+06
1.11571e+03 5.21393e+01 2.29997e+06
1.10446e+03 5.20083e+01 2.29997e+06
1.09324e+03 5.18781e+01 2.29997e+06
1.08218e+03 5.17509e+01 2.29997e+06
1.07118e+03 5.16247e+01 2.29997e+06
1.06020e+03 5.14984e+01 2.29997e+06
1.04932e+03 5.13743e+01 2.29997e+06
1.03849e+03 5.12510e+01 2.29997e+06
1.02778e+03 5.11283e+01 2.29997e+06
1.01718e+03 5.10061e+01 2.29997e+06
